date,slot,load_pred_kw,pv_pred_kw,load_pred_kwh,pv_pred_kwh
2025-03-01,15,2631.4618335120012,0.0,438.5769722520002,0.0
2025-03-01,16,2683.3393602855476,0.0,447.2232267142579,0.0
2025-03-01,17,2754.930550556804,0.0,459.1550917594673,0.0
2025-03-01,18,2809.6925257101016,0.0,468.28208761835026,0.0
2025-03-01,19,2875.945235125973,0.0,479.3242058543288,0.0
2025-03-01,20,2935.0379031536677,0.0,489.17298385894463,0.0
2025-03-01,21,2951.7640765827405,0.0,491.96067943045676,0.0
2025-03-01,22,2913.968726288976,0.0,485.661454381496,0.0
2025-03-01,23,2912.5969980480545,0.0,485.4328330080091,0.0
2025-03-01,24,2950.796071712921,0.0,491.7993452854868,0.0
2025-03-01,25,2937.5258584615567,0.0,489.5876430769261,0.0
2025-03-01,26,2862.120642660174,0.0,477.02010711002896,0.0
2025-03-01,27,2795.7159189887743,0.0,465.9526531647957,0.0
2025-03-01,28,2822.475102434743,0.0,470.41251707245715,0.0
2025-03-01,29,2843.5870888435875,0.0,473.93118147393125,0.0
2025-03-01,30,2867.379478178809,0.0,477.8965796964682,0.0
2025-03-01,31,2990.873614296027,0.0,498.4789357160045,0.0
2025-03-01,32,3058.2667771020524,0.5030161599585163,509.7111295170087,0.08383602665975272
2025-03-01,33,2998.703671951561,0.0,499.78394532526016,0.0
2025-03-01,34,2916.858147062754,3.5276041772095184,486.14302451045904,0.5879340295349197
2025-03-01,35,3005.461971389991,5.794286085071299,500.9103285649985,0.9657143475118831
2025-03-01,36,3143.28810225641,0.0,523.8813503760683,0.0
2025-03-01,37,3039.5945494300463,8.453910288141877,506.59909157167436,1.408985048023646
2025-03-01,38,3039.26148166998,24.160160342106565,506.54358027833,4.026693390351094
2025-03-01,39,3112.246961826273,132.0866214560254,518.7078269710455,22.014436909337565
2025-03-01,40,2934.9057602595913,390.4430226143719,489.15096004326523,65.07383710239532
2025-03-01,41,3118.8615519626137,700.7278706963762,519.8102586604356,116.78797844939602
2025-03-01,42,3598.093403920008,1003.3535760835814,599.6822339866679,167.22559601393024
2025-03-01,43,3642.018180884135,1314.0678666534977,607.0030301473558,219.0113111089163
2025-03-01,44,3518.129950724038,1635.0097609848854,586.3549917873396,272.50162683081425
2025-03-01,45,3454.4496240243107,1965.9772271809775,575.7416040040517,327.6628711968296
2025-03-01,46,3403.3383959014845,2303.8947916944094,567.2230659835808,383.98246528240156
2025-03-01,47,3408.7862469963816,2628.2279029254278,568.1310411660636,438.0379838209046
2025-03-01,48,3494.8471198668813,2953.6603952609444,582.4745199778135,492.2767325434907
2025-03-01,49,3613.064279501701,3321.5968806124356,602.1773799169501,553.5994801020726
2025-03-01,50,3615.3146146995746,3720.6796197670024,602.5524357832625,620.113269961167
2025-03-01,51,3462.2662148292584,4097.99381135184,577.0443691382097,682.9989685586401
2025-03-01,52,3307.451456532641,4407.731708013927,551.2419094221068,734.6219513356546
2025-03-01,53,3520.277163788437,4737.915118752047,586.7128606314062,789.6525197920079
2025-03-01,54,4004.418338387808,5066.492110470041,667.403056397968,844.4153517450068
2025-03-01,55,4255.884882228735,5288.637709956896,709.3141470381224,881.4396183261493
2025-03-01,56,4220.455977616961,5537.078617667219,703.4093296028268,922.8464362778699
2025-03-01,57,4132.3393134649305,5852.890399037866,688.7232189108217,975.4817331729777
2025-03-01,58,4238.991845222861,6136.710930790567,706.4986408704768,1022.7851551317611
2025-03-01,59,4184.5363793430815,6340.8685691594,697.4227298905136,1056.8114281932333
2025-03-01,60,4025.4006730000638,6499.696283305588,670.9001121666773,1083.2827138842647
2025-03-01,61,4183.27116279743,6690.3792583335,697.2118604662384,1115.06320972225
2025-03-01,62,4299.386196052853,6893.445811786798,716.5643660088089,1148.9076352977997
2025-03-01,63,4235.7934506996635,7099.859140415976,705.9655751166106,1183.309856735996
2025-03-01,64,4185.2564418653565,7307.240200035798,697.5427403108928,1217.873366672633
2025-03-01,65,3988.4599727495174,7406.482006688986,664.7433287915862,1234.4136677814977
2025-03-01,66,3702.4229344544965,7443.399784941503,617.0704890757494,1240.5666308235839
2025-03-01,67,3647.8293826658537,7583.025739746099,607.9715637776422,1263.8376232910166
2025-03-01,68,3947.2659941129377,7741.2729771460145,657.8776656854897,1290.212162857669
2025-03-01,69,4288.4996408341685,7814.906398848423,714.7499401390281,1302.4843998080705
2025-03-01,70,4174.699942908558,7774.4940608518245,695.783323818093,1295.7490101419708
2025-03-01,71,3891.6839841414508,7702.940685291158,648.6139973569085,1283.8234475485262
2025-03-01,72,3775.8261708397863,7657.272905350417,629.304361806631,1276.2121508917362
2025-03-01,73,3895.070899108822,7628.351199085275,649.1784831848037,1271.3918665142126
2025-03-01,74,3862.346937168855,7560.0160063105905,643.7244895281425,1260.0026677184317
2025-03-01,75,3667.6105883084656,7470.930751361015,611.2684313847443,1245.1551252268357
2025-03-01,76,3655.8766033083966,7437.7245098253625,609.3127672180661,1239.6207516375605
2025-03-01,77,3646.7135381287762,7425.016071936638,607.7855896881293,1237.5026786561064
2025-03-01,78,3570.605784559325,7370.5304373065155,595.1009640932208,1228.421739551086
2025-03-01,79,3575.8423513880525,7241.522474903135,595.9737252313421,1206.920412483856
2025-03-01,80,3686.2263083020634,7111.134400205599,614.3710513836772,1185.1890667009332
2025-03-01,81,3775.750974997744,6987.565937882524,629.2918291662907,1164.5943229804207
2025-03-01,82,3697.7626509989987,6805.287848394197,616.2937751664998,1134.2146413990329
2025-03-01,83,3673.5604782898595,6570.924779730356,612.2600797149765,1095.1541299550593
2025-03-01,84,3714.4985902322646,6344.323963701709,619.0830983720441,1057.387327283618
2025-03-01,85,3632.28149805955,6183.476804406095,605.3802496765917,1030.5794674010158
2025-03-01,86,3637.448998826255,6005.233478003152,606.2414998043758,1000.8722463338587
2025-03-01,87,3693.3184650649664,5759.066486565893,615.5530775108277,959.8444144276488
2025-03-01,88,3541.7730025232117,5460.996681371787,590.2955004205353,910.1661135619646
2025-03-01,89,3427.1325170241316,5121.682667457853,571.1887528373553,853.6137779096422
2025-03-01,90,3430.1781018790325,4785.5902277556925,571.696350313172,797.5983712926154
2025-03-01,91,3407.9996536926496,4500.005256237806,567.9999422821082,750.0008760396344
2025-03-01,92,3481.4100320378093,4185.034367688515,580.2350053396349,697.5057279480858
2025-03-01,93,3533.256313261464,3845.3693357236857,588.876052210244,640.894889287281
2025-03-01,94,3322.7068579355637,3563.2219369944564,553.784476322594,593.8703228324094
2025-03-01,95,3313.2736454976866,3268.128160540674,552.2122742496144,544.688026756779
2025-03-01,96,3478.9086058147673,2948.959487375203,579.8181009691278,491.49324789586717
2025-03-01,97,3332.158644662452,2663.5909902671083,555.3597741104087,443.9318317111847
2025-03-01,98,3201.8290738728865,2353.3547939596715,533.6381789788144,392.2257989932786
2025-03-01,99,3305.006198143011,1988.369571970999,550.8343663571685,331.39492866183315
2025-03-01,100,3449.8641931266266,1605.6742916181754,574.9773655211044,267.61238193636257
2025-03-01,101,3138.7821482270765,1270.674023141576,523.1303580378461,211.77900385692934
2025-03-01,102,2650.062581742996,980.5228256597431,441.677096957166,163.42047094329052
2025-03-01,103,2755.3168381370797,675.3894350554651,459.2194730228466,112.56490584257752
2025-03-01,104,2839.2199187019714,367.8400743179556,473.2033197836619,61.3066790529926
2025-03-01,105,2729.1643201923107,124.89809233973051,454.8607200320518,20.816348723288417
2025-03-01,106,2865.6407476410577,18.460575382673998,477.6067912735096,3.0767625637789995
2025-03-01,107,2960.1866342264716,0.8351719497284265,493.3644390377453,0.13919532495473774
2025-03-01,108,2846.6533674941943,0.0,474.44222791569905,0.0
2025-03-01,109,2663.7417448223177,0.0,443.95695747038627,0.0
2025-03-01,110,2515.4288931444494,0.0,419.23814885740825,0.0
2025-03-01,111,2475.3541998649494,0.0,412.5590333108249,0.0
2025-03-01,112,2554.1420028348234,0.0,425.6903338058039,0.0
2025-03-01,113,2591.6775796530683,0.0,431.9462632755114,0.0
2025-03-01,114,2577.9456355669804,0.0,429.65760592783005,0.0
2025-03-01,115,2640.750984881528,0.0,440.12516414692135,0.0
2025-03-01,116,2695.6224888821075,0.0,449.27041481368457,0.0
2025-03-01,117,2757.1169597694925,0.0,459.51949329491543,0.0
2025-03-01,118,2899.0280283760017,0.0,483.17133806266696,0.0
2025-03-01,119,2835.7616993578367,0.0,472.6269498929728,0.0
2025-03-01,120,2657.0024473141184,0.0,442.8337412190197,0.0
2025-03-01,121,2732.1726156196137,0.0,455.36210260326897,0.0
2025-03-01,122,2707.211986704826,0.0,451.20199778413763,0.0
2025-03-01,123,2607.287935583314,0.0,434.54798926388565,0.0
2025-03-01,124,2802.1585523535987,0.0,467.02642539226645,0.0
2025-03-01,125,2807.55166048232,0.0,467.9252767470534,0.0
2025-03-01,126,2568.2985789836957,0.0,428.0497631639493,0.0
2025-03-01,127,2550.6338986316287,0.0,425.1056497719381,0.0
2025-03-01,128,2710.9704984698537,0.0,451.8284164116423,0.0
2025-03-01,129,2867.8663400796245,0.0,477.9777233466041,0.0
2025-03-01,130,2868.8212149292603,0.0,478.1368691548767,0.0
2025-03-01,131,2693.414083208072,0.0,448.9023472013453,0.0
2025-03-01,132,2427.8882420592863,0.0,404.6480403432144,0.0
2025-03-01,133,2231.945648436944,0.0,371.99094140615733,0.0
2025-03-01,134,2250.766416583583,0.0,375.12773609726383,0.0
2025-03-01,135,2308.396401756971,0.0,384.73273362616186,0.0
2025-03-01,136,2118.4676284482525,0.0,353.07793807470875,0.0
2025-03-01,137,2186.589037043356,0.0,364.4315061738926,0.0
2025-03-01,138,2465.7446163482705,0.0,410.95743605804506,0.0
2025-03-01,139,2388.0814830378713,0.0,398.0135805063119,0.0
2025-03-01,140,2298.8498317230806,0.0,383.14163862051345,0.0
2025-03-01,141,2326.0727486156934,0.0,387.6787914359489,0.0
2025-03-01,142,2313.710833982944,0.0,385.6184723304907,0.0
2025-03-01,143,2747.326892991916,0.0,457.8878154986526,0.0
2025-03-01,144,3429.1448007477934,0.0,571.5241334579656,0.0
2025-03-02,1,3591.2587348452053,0.0,598.5431224742009,0.0
2025-03-02,2,3468.459127334189,0.0,578.0765212223648,0.0
2025-03-02,3,3393.956920234992,0.0,565.659486705832,0.0
2025-03-02,4,3413.8402152872327,0.0,568.9733692145388,0.0
2025-03-02,5,3367.4112789424153,0.0,561.2352131570692,0.0
2025-03-02,6,3295.1459343315655,0.0,549.190989055261,0.0
2025-03-02,7,3398.964516554335,0.0,566.4940860923892,0.0
2025-03-02,8,3530.696643071535,0.0,588.4494405119225,0.0
2025-03-02,9,3588.3454757830305,0.0,598.0575792971717,0.0
2025-03-02,10,3593.324813150539,0.0,598.8874688584232,0.0
2025-03-02,11,3519.7951957420037,0.0,586.6325326236673,0.0
2025-03-02,12,3440.0213691945596,0.0,573.33689486576,0.0
2025-03-02,13,3489.4881956752984,0.0,581.581365945883,0.0
2025-03-02,14,3610.307156401121,0.0,601.7178594001869,0.0
2025-03-02,15,3681.6803444138177,0.0,613.6133907356362,0.0
2025-03-02,16,3614.3602200995742,0.0,602.3933700165957,0.0
2025-03-02,17,3500.774388944225,0.0,583.4623981573708,0.0
2025-03-02,18,3526.8091465536017,0.0,587.8015244256003,0.0
2025-03-02,19,3791.6450684603683,0.0,631.9408447433947,0.0
2025-03-02,20,3877.0286539469307,0.0,646.1714423244885,0.0
2025-03-02,21,3711.7013379705236,0.0,618.6168896617539,0.0
2025-03-02,22,3627.637197679561,0.0,604.6061996132602,0.0
2025-03-02,23,3660.247501486767,0.0,610.0412502477944,0.0
2025-03-02,24,3720.659568549263,0.0,620.1099280915438,0.0
2025-03-02,25,3717.9110895475237,0.0,619.6518482579206,0.0
2025-03-02,26,3731.413245815634,0.0,621.902207635939,0.0
2025-03-02,27,3863.6712056838787,0.0,643.9452009473131,0.0
2025-03-02,28,4086.1277205872816,4.563855376927723,681.021286764547,0.7606425628212872
2025-03-02,29,3958.656660093079,6.311862998528639,659.7761100155132,1.05197716642144
2025-03-02,30,3682.6668996293597,0.0,613.7778166048932,0.0
2025-03-02,31,3922.178421631216,9.853191170617936,653.6964036052027,1.6421985284363227
2025-03-02,32,4226.828180968532,11.726139000453792,704.4713634947553,1.954356500075632
2025-03-02,33,4132.489688622549,0.0,688.7482814370915,0.0
2025-03-02,34,3729.899281669221,15.283779048043561,621.6498802782036,2.54729650800726
2025-03-02,35,4162.642621957355,18.1639484747112,693.7737703262259,3.0273247457852004
2025-03-02,36,5138.358824447029,0.0,856.3931374078383,0.0
2025-03-02,37,5199.136979632091,20.87611648751818,866.5228299386819,3.4793527479196964
2025-03-02,38,4980.05173216955,42.143890181009404,830.0086220282583,7.023981696834901
2025-03-02,39,4988.057935390793,160.7945114305616,831.3429892317989,26.799085238426937
2025-03-02,40,5062.994358725425,414.09036162004645,843.8323931209042,69.01506027000774
2025-03-02,41,5061.960197786654,718.9430995909916,843.6600329644424,119.82384993183193
2025-03-02,42,4983.4620621843615,1020.8396064613165,830.5770103640602,170.1399344102194
2025-03-02,43,4941.645786546906,1325.483963508704,823.6076310911509,220.9139939181173
2025-03-02,44,4988.928931798021,1638.0006296352724,831.4881552996702,273.00010493921206
2025-03-02,45,5038.814249203443,1957.1690928118564,839.8023748672405,326.1948488019761
2025-03-02,46,5059.777088261156,2277.2895364027854,843.2961813768593,379.5482560671309
2025-03-02,47,5683.462364450544,2597.7979841839688,947.243727408424,432.96633069732815
2025-03-02,48,6686.098388479806,2940.0214927580564,1114.349731413301,490.00358212634274
2025-03-02,49,7103.455038071129,3328.6654346162204,1183.9091730118548,554.7775724360367
2025-03-02,50,7094.646841724335,3720.155064262165,1182.441140287389,620.0258440436942
2025-03-02,51,6996.5662235337995,4062.538949011787,1166.0943705889665,677.0898248352978
2025-03-02,52,6954.777429983968,4341.9414998122365,1159.1295716639947,723.6569166353728
2025-03-02,53,6817.939528889093,4654.840709817122,1136.3232548148487,775.8067849695203
2025-03-02,54,6617.224863399746,4982.515886326675,1102.8708105666244,830.4193143877792
2025-03-02,55,6576.335412686276,5220.737509376793,1096.0559021143793,870.1229182294655
2025-03-02,56,6666.558820574737,5487.682187605119,1111.0931367624562,914.6136979341865
2025-03-02,57,6779.642208275397,5815.021382182942,1129.9403680458995,969.1702303638236
2025-03-02,58,6820.3387011286795,6099.194315597496,1136.7231168547798,1016.532385932916
2025-03-02,59,6802.233831713321,6275.537868555436,1133.7056386188867,1045.9229780925727
2025-03-02,60,6818.36371104054,6407.361166982815,1136.39395184009,1067.893527830469
2025-03-02,61,6931.3410756579015,6619.248776981337,1155.2235126096502,1103.2081294968896
2025-03-02,62,6889.0360173805475,6819.942496507341,1148.1726695634245,1136.6570827512235
2025-03-02,63,6708.613145071404,6993.3210564428055,1118.102190845234,1165.5535094071342
2025-03-02,64,6667.240018387407,7204.062478776494,1111.2066697312346,1200.6770797960824
2025-03-02,65,6690.210474113549,7326.75102761823,1115.0350790189248,1221.125171269705
2025-03-02,66,6663.985053946818,7374.181121438036,1110.664175657803,1229.0301869063394
2025-03-02,67,6565.798656888704,7494.665206717761,1094.2997761481172,1249.1108677862935
2025-03-02,68,6520.536405053419,7631.561625039607,1086.7560675089032,1271.9269375066012
2025-03-02,69,6607.829596598111,7712.238752617671,1101.3049327663518,1285.3731254362785
2025-03-02,70,6736.678573673102,7719.895614084802,1122.7797622788503,1286.6492690141338
2025-03-02,71,6489.571494965692,7709.857615135884,1081.5952491609487,1284.976269189314
2025-03-02,72,6043.38474874879,7710.136628412974,1007.2307914581316,1285.0227714021623
2025-03-02,73,6007.001778203998,7695.327644845772,1001.1669630339997,1282.5546074742954
2025-03-02,74,6036.4744103229505,7610.902045122826,1006.0790683871584,1268.4836741871377
2025-03-02,75,5988.56338848576,7504.822628942079,998.09389808096,1250.8037714903464
2025-03-02,76,6084.398481335361,7488.7840327622735,1014.0664135558935,1248.1306721270455
2025-03-02,77,6222.003082887777,7493.621732064694,1037.0005138146296,1248.9369553441156
2025-03-02,78,6322.014045653761,7433.985303436238,1053.66900760896,1238.9975505727064
2025-03-02,79,6389.355776328528,7287.017104606315,1064.892629388088,1214.502850767719
2025-03-02,80,6340.076947678635,7152.965284118276,1056.6794912797725,1192.1608806863794
2025-03-02,81,6229.6135245408705,7027.248258675082,1038.2689207568117,1171.2080431125137
2025-03-02,82,6224.135979032727,6808.925624327713,1037.3559965054544,1134.8209373879522
2025-03-02,83,6281.587091818336,6551.921388639406,1046.9311819697227,1091.9868981065677
2025-03-02,84,6306.5077351600285,6332.246392324173,1051.0846225266714,1055.3743987206956
2025-03-02,85,6230.350817066208,6180.971688039573,1038.391802844368,1030.1619480065954
2025-03-02,86,6092.7866735693315,6023.368037349426,1015.4644455948886,1003.8946728915711
2025-03-02,87,6013.889120756206,5792.489479937437,1002.3148534593676,965.4149133229062
2025-03-02,88,6104.623891064299,5475.77810309568,1017.4373151773831,912.62968384928
2025-03-02,89,6229.113406573846,5140.406495573396,1038.1855677623078,856.7344159288992
2025-03-02,90,6257.562852374452,4834.791668043416,1042.9271420624086,805.7986113405694
2025-03-02,91,6171.474774114503,4555.435241723735,1028.579129019084,759.2392069539559
2025-03-02,92,6119.133038607804,4247.6292956184125,1019.8555064346341,707.9382159364021
2025-03-02,93,6178.537644392286,3916.993800380579,1029.756274065381,652.8323000634299
2025-03-02,94,6263.926956979103,3617.600532311946,1043.9878261631839,602.933422051991
2025-03-02,95,6103.248133788952,3309.3070749790477,1017.2080222981587,551.5511791631747
2025-03-02,96,5921.4997152753485,2991.6702501019327,986.9166192125581,498.6117083503221
2025-03-02,97,6187.277851160763,2702.706264814491,1031.2129751934606,450.45104413574853
2025-03-02,98,6212.320555973892,2381.1591443581474,1035.386759328982,396.8598573930246
2025-03-02,99,5885.811355569802,2010.7165737765,980.9685592616337,335.11942896274996
2025-03-02,100,5810.903367750138,1642.6595236403034,968.483894625023,273.7765872733839
2025-03-02,101,5954.7324871908495,1314.8912614623591,992.4554145318083,219.14854357705985
2025-03-02,102,6083.714715342883,1018.245236040666,1013.9524525571472,169.707539340111
2025-03-02,103,6024.709594075515,712.5867431084233,1004.1182656792525,118.76445718473722
2025-03-02,104,5968.962232385169,407.3012540209964,994.8270387308615,67.88354233683273
2025-03-02,105,6065.019455675501,160.74623205513512,1010.8365759459169,26.791038675855855
2025-03-02,106,6141.571289947456,41.113846511467116,1023.5952149912426,6.852307751911186
2025-03-02,107,5351.316697081287,18.134540396205995,891.8861161802146,3.022423399367666
2025-03-02,108,4200.258236746411,0.0,700.0430394577352,0.0
2025-03-02,109,4137.754387337962,15.621219730499142,689.6257312229936,2.603536621749857
2025-03-02,110,4341.210264696581,12.653280832537508,723.5350441160969,2.1088801387562515
2025-03-02,111,4266.252251026774,0.0,711.0420418377956,0.0
2025-03-02,112,4191.181706755066,9.139881731503756,698.5302844591778,1.5233136219172927
2025-03-02,113,4226.182077461071,7.282351383950907,704.3636795768451,1.2137252306584845
2025-03-02,114,4267.6899920065725,0.0,711.2816653344288,0.0
2025-03-02,115,4163.661491895522,3.8016418252919095,693.943581982587,0.6336069708819849
2025-03-02,116,4200.064943263599,2.0901035430536297,700.0108238772665,0.3483505905089383
2025-03-02,117,4387.297481813399,0.0,731.2162469688998,0.0
2025-03-02,118,4430.541811031209,0.0,738.4236351718682,0.0
2025-03-02,119,4361.896433540165,0.0,726.9827389233609,0.0
2025-03-02,120,4307.25209360506,0.0,717.8753489341766,0.0
2025-03-02,121,4343.412175303018,0.0,723.9020292171696,0.0
2025-03-02,122,4329.111358819182,0.0,721.518559803197,0.0
2025-03-02,123,4285.359836627739,0.0,714.2266394379566,0.0
2025-03-02,124,4336.116746786368,0.0,722.6861244643947,0.0
2025-03-02,125,4176.9240661941485,0.0,696.1540110323581,0.0
2025-03-02,126,4014.9101995507094,0.0,669.1516999251182,0.0
2025-03-02,127,4353.908648494092,0.0,725.6514414156819,0.0
2025-03-02,128,4445.354388480674,0.0,740.8923980801123,0.0
2025-03-02,129,4246.316751500238,0.0,707.719458583373,0.0
2025-03-02,130,4378.685801576822,0.0,729.7809669294703,0.0
2025-03-02,131,4072.417785614518,0.0,678.7362976024197,0.0
2025-03-02,132,3358.839426347655,0.0,559.8065710579425,0.0
2025-03-02,133,3155.885737690745,0.0,525.9809562817908,0.0
2025-03-02,134,3286.44020549272,0.0,547.7400342487866,0.0
2025-03-02,135,3309.8703168097927,0.0,551.6450528016321,0.0
2025-03-02,136,3018.3896913199646,0.0,503.06494855332744,0.0
2025-03-02,137,3008.843506705503,0.0,501.4739177842505,0.0
2025-03-02,138,3288.444496934216,0.0,548.0740828223694,0.0
2025-03-02,139,3298.3510894984015,0.0,549.725181583067,0.0
2025-03-02,140,3355.0343617354056,0.0,559.1723936225676,0.0
2025-03-02,141,3487.830954685762,0.0,581.3051591142937,0.0
2025-03-02,142,3370.9669574542777,0.0,561.8278262423796,0.0
2025-03-02,143,3299.464564114909,0.0,549.9107606858182,0.0
2025-03-02,144,3334.2747449755198,0.0,555.7124574959199,0.0
2025-03-03,1,3285.928328731853,0.0,547.6547214553088,0.0
2025-03-03,2,3277.7480388763884,0.0,546.2913398127314,0.0
2025-03-03,3,3433.539449178191,0.0,572.2565748630318,0.0
2025-03-03,4,3597.698379619792,0.0,599.6163966032987,0.0
2025-03-03,5,3533.767707742968,0.0,588.961284623828,0.0
2025-03-03,6,3378.796257817706,0.0,563.1327096362844,0.0
2025-03-03,7,3499.980650164061,0.0,583.3301083606768,0.0
2025-03-03,8,3630.633468325233,0.0,605.1055780542055,0.0
2025-03-03,9,3586.4539325526007,0.0,597.7423220921002,0.0
2025-03-03,10,3453.069127636663,0.0,575.5115212727771,0.0
2025-03-03,11,3409.321845770604,0.0,568.2203076284339,0.0
2025-03-03,12,3521.223179300873,0.0,586.8705298834789,0.0
2025-03-03,13,3683.9311151821566,0.0,613.9885191970261,0.0
2025-03-03,14,3657.357890701881,0.0,609.5596484503135,0.0
2025-03-03,15,3496.7417783507435,0.0,582.7902963917905,0.0
2025-03-03,16,3491.4153965472433,0.0,581.9025660912072,0.0
2025-03-03,17,3562.46817160456,0.0,593.7446952674267,0.0
2025-03-03,18,3673.2119647796894,0.0,612.2019941299483,0.0
2025-03-03,19,3845.833385763345,0.0,640.9722309605576,0.0
2025-03-03,20,3805.168653087257,0.0,634.1947755145428,0.0
2025-03-03,21,3625.352551561427,0.0,604.2254252602378,0.0
2025-03-03,22,3670.58576508105,0.0,611.7642941801749,0.0
2025-03-03,23,3773.001101408275,0.0,628.8335169013792,0.0
2025-03-03,24,3815.3487497142182,0.0,635.891458285703,0.0
2025-03-03,25,3846.997791685091,0.0,641.1662986141819,0.0
2025-03-03,26,3833.6152722550964,0.0,638.9358787091827,0.0
2025-03-03,27,3787.130915274228,0.0,631.188485879038,0.0
2025-03-03,28,3776.5452068467357,29.115872935192428,629.4242011411226,4.852645489198738
2025-03-03,29,3820.4974798694543,31.323366061337385,636.7495799782424,5.220561010222897
2025-03-03,30,3887.6254113651376,0.0,647.9375685608562,0.0
2025-03-03,31,3912.81133100388,35.784389982519016,652.1352218339799,5.964064997086503
2025-03-03,32,3846.0923897169337,38.15642922188388,641.0153982861556,6.3594048703139805
2025-03-03,33,3722.958806041291,0.0,620.4931343402152,0.0
2025-03-03,34,3722.802830593241,42.598765549852544,620.4671384322069,7.099794258308758
2025-03-03,35,4243.816297807912,46.42956552084847,707.3027163013186,7.738260920141411
2025-03-03,36,5015.465819794736,0.0,835.9109699657893,0.0
2025-03-03,37,5268.137646593585,49.442403781934054,878.0229410989308,8.240400630322343
2025-03-03,38,5129.161282199822,79.34920302514774,854.8602136999704,13.224867170857957
2025-03-03,39,5029.404341295253,218.4369093375933,838.2340568825422,36.40615155626555
2025-03-03,40,5271.108512400682,478.8025992532944,878.5180854001137,79.8004332088824
2025-03-03,41,5378.496506931448,780.3515934846974,896.4160844885746,130.05859891411623
2025-03-03,42,5179.462887045127,1075.2746285520948,863.2438145075212,179.2124380920158
2025-03-03,43,4970.183033867005,1373.3606009157409,828.3638389778342,228.89343348595682
2025-03-03,44,4914.696263393286,1684.9023166293027,819.116043898881,280.81705277155044
2025-03-03,45,4924.336850045841,2009.437592500828,820.7228083409735,334.9062654168047
2025-03-03,46,4911.495541948608,2335.5983960797166,818.5825903247679,389.26639934661944
2025-03-03,47,5595.830533254498,2651.1376548981953,932.6384222090829,441.8562758163659
2025-03-03,48,6679.280655835199,2983.3131415779308,1113.2134426391997,497.21885692965515
2025-03-03,49,7014.803839569373,3367.8971499285117,1169.1339732615622,561.316191654752
2025-03-03,50,6934.396355176207,3720.065578359264,1155.7327258627013,620.010929726544
2025-03-03,51,6866.587243299902,4010.7169766379957,1144.4312072166504,668.452829439666
2025-03-03,52,6905.952100499328,4291.751826479226,1150.9920167498879,715.291971079871
2025-03-03,53,6960.538680531262,4592.015594519745,1160.0897800885436,765.3359324199574
2025-03-03,54,6955.685566293603,4891.941066312537,1159.2809277156005,815.3235110520895
2025-03-03,55,6902.1648918992305,5158.315129136905,1150.3608153165385,859.7191881894842
2025-03-03,56,6899.518386448395,5465.207055814089,1149.9197310747325,910.8678426356814
2025-03-03,57,6844.2059619244765,5801.635607303339,1140.7009936540794,966.9392678838899
2025-03-03,58,6577.28879495258,6058.485845639637,1096.2147991587633,1009.7476409399395
2025-03-03,59,6586.772511040949,6189.364592961153,1097.795418506825,1031.5607654935254
2025-03-03,60,6844.969698518177,6299.930359364708,1140.828283086363,1049.9883932274513
2025-03-03,61,6842.746113029318,6544.711095647369,1140.4576855048863,1090.7851826078947
2025-03-03,62,6846.726887753475,6743.089067199531,1141.1211479589126,1123.8481778665885
2025-03-03,63,6914.437178592268,6854.933953198903,1152.4061964320447,1142.4889921998172
2025-03-03,64,6798.111852530606,7008.461987974513,1133.0186420884343,1168.0769979957522
2025-03-03,65,6665.7759541629885,7108.353683687277,1110.9626590271648,1184.7256139478795
2025-03-03,66,6678.029793978701,7139.975587816077,1113.0049656631168,1189.9959313026795
2025-03-03,67,6821.771479280676,7210.489248472308,1136.961913213446,1201.7482080787179
2025-03-03,68,6860.503426730625,7353.1473880813965,1143.4172377884374,1225.5245646802327
2025-03-03,69,6682.435207460483,7470.064315970202,1113.7392012434138,1245.010719328367
2025-03-03,70,6382.146367571175,7427.27736718759,1063.6910612618624,1237.8795611979317
2025-03-03,71,6157.144721162776,7384.5500574325615,1026.1907868604626,1230.7583429054268
2025-03-03,72,6105.369871007694,7428.463704695217,1017.561645167949,1238.0772841158694
2025-03-03,73,6170.59423804573,7484.805493910935,1028.4323730076217,1247.4675823184891
2025-03-03,74,6178.923792974866,7434.691650063773,1029.8206321624778,1239.1152750106287
2025-03-03,75,6057.705923856313,7312.702103194501,1009.6176539760522,1218.7836838657502
2025-03-03,76,5929.509060803137,7261.515985687002,988.2515101338562,1210.252664281167
2025-03-03,77,6152.753684203765,7207.985278579411,1025.4589473672943,1201.330879763235
2025-03-03,78,6510.408701163141,7109.783138573251,1085.0681168605236,1184.963856428875
2025-03-03,79,6423.426636268092,6994.645785932797,1070.571106044682,1165.7742976554662
2025-03-03,80,6367.645515219024,6827.6690947602665,1061.274252536504,1137.944849126711
2025-03-03,81,6429.319116161419,6634.341175135515,1071.5531860269032,1105.7235291892525
2025-03-03,82,6224.7627992768075,6485.506123296632,1037.4604665461345,1080.9176872161054
2025-03-03,83,6113.603502847462,6327.636507081422,1018.9339171412436,1054.6060845135703
2025-03-03,84,6239.453999664092,6125.751643118642,1039.9089999440155,1020.9586071864404
2025-03-03,85,6352.690650630072,5900.794146311001,1058.781775105012,983.4656910518335
2025-03-03,86,6279.648440771579,5692.3197203467735,1046.6080734619297,948.7199533911289
2025-03-03,87,6154.801175821571,5472.623263668792,1025.8001959702617,912.103877278132
